event,signal,date,second,milisecond,tweek signs,f_signs [kHz],f_min<2kHz
1752,9,20150927_142635,5.pn,356,,,
1752,10,20150927_142635,5.pn,598,,,
1752,11,20150927_142635,5.pn,692,,,
1752,12,20150927_142635,5.pn,892,,,
1752,13,20150927_142635,5.pn,952,,,
1752,14,20150927_142635,5.pn,974,,,
1752,15,20150927_142635,5.pn,448,,,
1752,16,20150927_142635,5.pn,730,,,
1752,17,20150927_142635,5.pn,31,,,
1753,1,20150914_130211,134.pn,106,,,
1753,2,20150914_130211,134.pn,57,,,
1753,3,20150914_130211,134.pn,126,,,
1753,4,20150914_130211,134.pn,285,,,
1753,5,20150914_130211,134.pn,397,,,
1753,6,20150914_130211,134.pn,645,,,
1753,7,20150914_130211,134.pn,542,,,
1753,8,20150914_130211,134.pn,497,,,
1753,9,20150914_130211,134.pn,513,,,
1753,10,20150914_130211,134.pn,526,,,
1753,11,20150914_130211,134.pn,561,,,
1753,12,20150914_130211,134.pn,632,,,
1753,13,20150914_130211,134.pn,323,,,
1753,14,20150914_130211,134.pn,451,,,
1753,15,20150914_130211,134.pn,140,,,
1753,16,20150914_130211,134.pn,146,,,
1753,17,20150914_130211,134.pn,228,,,
1753,18,20150914_130211,134.pn,242,,,
1753,19,20150914_130211,134.pn,255,,,
1754,1,20160815_203345,133.pn,297,,,
1754,2,20160815_203345,133.pn,934,,,
1754,3,20160815_203345,133.pn,793,,,
1755,1,20180615_195505,62.pn,912,2,,
1755,2,20180615_195505,62.pn,167,,,
1755,3,20180615_195505,62.pn,195,,,
1755,4,20180615_195505,62.pn,250,,,
1755,5,20180615_195505,62.pn,417,,,
1755,6,20180615_195505,62.pn,552,,,
1755,7,20180615_195505,62.pn,938,1,,
1755,8,20180615_195505,62.pn,928,1,,
1755,9,20180615_195505,62.pn,995,,,
1755,10,20180615_195505,62.pn,318,,,
1755,11,20180615_195505,62.pn,491,,,
1756,1,20150927_141634,36.pn,238,,,
1756,2,20150927_141634,36.pn,327,,,
1756,3,20150927_141634,36.pn,200,,,
1756,4,20150927_141634,36.pn,636,,,
1756,5,20150927_141634,36.pn,709,,,
1756,6,20150927_141634,36.pn,890,,,
1756,7,20150927_141634,36.pn,920,,,
1756,8,20150927_141634,36.pn,374,,,
1756,9,20150927_141634,36.pn,534,,,
1757,1,20150902_235935,34.pn,974,7,,
1757,2,20150902_235935,34.pn,842,3,,
1757,3,20150902_235935,34.pn,878,4,,
1757,4,20150902_235935,34.pn,919,4,,
1757,5,20150902_235935,34.pn,905,3,,
1757,6,20150902_235935,34.pn,574,,,
1757,7,20150902_235935,34.pn,313,,,
1757,8,20150902_235935,34.pn,192,,,
1757,9,20150902_235935,34.pn,85,,,
1757,10,20150902_235935,34.pn,70,,,
1757,11,20150902_235935,34.pn,170,,,
1757,12,20150902_235935,34.pn,280,,,
1757,13,20150902_235935,34.pn,248,,,
1757,14,20150902_235935,34.pn,495,,,
1757,15,20150902_235935,34.pn,511,3,,
1757,16,20150902_235935,34.pn,532,2,,
1757,17,20150902_235935,34.pn,399,,,
1757,18,20150902_235935,34.pn,468,,,
1758,1,20180602_204728,111.pn,101,,,
1758,2,20180602_204728,111.pn,128,,,
1758,3,20180602_204728,111.pn,165,,,
1758,4,20180602_204728,111.pn,199,,,
1758,5,20180602_204728,111.pn,271,2,,
1758,6,20180602_204728,111.pn,391,1,,
1758,7,20180602_204728,111.pn,491,,,
1758,8,20180602_204728,111.pn,481,,,
1758,9,20180602_204728,111.pn,501,,,
1758,10,20180602_204728,111.pn,702,1,,
1758,11,20180602_204728,111.pn,772,,,
1758,12,20180602_204728,111.pn,797,,,
1758,13,20180602_204728,111.pn,946,,,
1758,14,20180602_204728,111.pn,411,,,
1758,15,20180602_204728,111.pn,375,,,
1759,1,20150927_140634,61.pn,498,,,
1759,2,20150927_140634,61.pn,492,,,
1759,3,20150927_140634,61.pn,583,,,
1759,4,20150927_140634,61.pn,554,,,
1759,5,20150927_140634,61.pn,539,,,
1759,6,20150927_140634,61.pn,518,,,
1759,7,20150927_140634,61.pn,506,,,
1759,8,20150927_140634,61.pn,854,,,
1759,9,20150927_140634,61.pn,882,,,
1759,10,20150927_140634,61.pn,869,,,
1759,11,20150927_140634,61.pn,941,,,
1759,12,20150927_140634,61.pn,764,,,
1759,13,20150927_140634,61.pn,673,,,
1759,14,20150927_140634,61.pn,725,,,
1759,15,20150927_140634,61.pn,119,,,
1760,1,20180629_161854,3.pn,688,,,
1760,2,20180629_161854,3.pn,550,,,
1760,3,20180629_161854,3.pn,537,,,
1760,4,20180629_161854,3.pn,488,,,
1761,1,20160814_145725,136.pn,549,,,
1762,1,20160815_203846,88.pn,472,,,
1762,2,20160815_203846,88.pn,824,,,
1762,3,20160815_203846,88.pn,929,,,
1762,4,20160815_203846,88.pn,937,,,
1762,5,20160815_203846,88.pn,556,,,
1762,6,20160815_203846,88.pn,370,,,
1762,7,20160815_203846,88.pn,233,,,
1762,8,20160815_203846,88.pn,181,,,
1762,9,20160815_203846,88.pn,86,,,
1762,10,20160815_203846,88.pn,95,,,
1762,11,20160815_203846,88.pn,253,,,
1762,12,20160815_203846,88.pn,319,,,
1763,1,20170715_123918,94.pn,514,,,
1763,2,20170715_123918,94.pn,567,,,
1763,3,20170715_123918,94.pn,623,,,
1763,4,20170715_123918,94.pn,659,,,
1763,5,20170715_123918,94.pn,537,,,
1764,1,20160830_200002,103.pn,992,3,,
1764,2,20160830_200002,103.pn,964,3,,
1764,3,20160830_200002,103.pn,947,3,,
1764,4,20160830_200002,103.pn,937,3,,
1764,5,20160830_200002,103.pn,206,1,,
1764,6,20160830_200002,103.pn,878,,,
1764,7,20160830_200002,103.pn,866,,,
1764,8,20160830_200002,103.pn,844,1,,
1764,9,20160830_200002,103.pn,786,1,,
1764,10,20160830_200002,103.pn,833,,,
1764,11,20160830_200002,103.pn,775,,,
1764,12,20160830_200002,103.pn,668,,,
1764,13,20160830_200002,103.pn,349,,,
1765,1,20180614_122347,11.pn,984,1,,
1765,2,20180614_122347,11.pn,238,,,
1765,3,20180614_122347,11.pn,328,,,
1765,4,20180614_122347,11.pn,342,,,
1765,5,20180614_122347,11.pn,395,,,
1765,6,20180614_122347,11.pn,351,,,
1765,7,20180614_122347,11.pn,180,,,
1765,8,20180614_122347,11.pn,409,,,
1765,9,20180614_122347,11.pn,494,,,
1765,10,20180614_122347,11.pn,504,,,
1765,11,20180614_122347,11.pn,622,,,
1765,12,20180614_122347,11.pn,752,,,
1765,13,20180614_122347,11.pn,830,,,
1766,1,20160814_152226,126.pn,522,,,
1766,2,20160814_152226,126.pn,825,,,
1766,3,20160814_152226,126.pn,932,,,
1766,4,20160814_152226,126.pn,868,,,
1767,1,20150915_193835,4.pn,989,,,
1768,1,20170730_163905,3.pn,551,,,
1768,2,20170730_163905,3.pn,699,,,
1768,3,20170730_163905,3.pn,815,,,
1768,4,20170730_163905,3.pn,779,,,
1768,5,20170730_163905,3.pn,528,,,
1768,6,20170730_163905,3.pn,441,,,
1768,7,20170730_163905,3.pn,488,,,
1768,8,20170730_163905,3.pn,104,,,
1768,9,20170730_163905,3.pn,509,,,
1768,10,20170730_163905,3.pn,253,,,
1770,1,20180602_205729,23.pn,532,5,,
1770,2,20180602_205729,23.pn,654,2,,
1770,3,20180602_205729,23.pn,750,,,
1770,4,20180602_205729,23.pn,848,,,
1770,5,20180602_205729,23.pn,470,,,
1770,6,20180602_205729,23.pn,460,,,
1770,7,20180602_205729,23.pn,266,,,
1770,8,20180602_205729,23.pn,258,,,
1770,9,20180602_205729,23.pn,282,,,
1770,10,20180602_205729,23.pn,273,,,
1770,11,20180602_205729,23.pn,596,,,
1771,1,20180629_154353,60.pn,39,,,
1771,2,20180629_154353,60.pn,84,1,,
1771,3,20180629_154353,60.pn,242,,,
1771,4,20180629_154353,60.pn,764,,,
1772,1,20180602_211730,32.pn,543,4,,
1772,2,20180602_211730,32.pn,692,,,
1772,3,20180602_211730,32.pn,903,,,
1772,4,20180602_211730,32.pn,750,,,
1772,5,20180602_211730,32.pn,758,1,,
1773,1,20160830_194501,1.pn,454,3,,
1773,2,20160830_194501,1.pn,358,,,
1773,3,20160830_194501,1.pn,255,,,
1773,4,20160830_194501,1.pn,73,,,
1773,5,20160830_194501,1.pn,29,,,
1774,1,20180629_161354,31.pn,201,,,
1774,2,20180629_161354,31.pn,186,,,
1774,3,20180629_161354,31.pn,366,,,
1775,1,20160815_203846,88.pn,475,1,,
1775,2,20160815_203846,88.pn,555,,,
1775,3,20160815_203846,88.pn,569,,,
1775,4,20160815_203846,88.pn,824,,,
1775,5,20160815_203846,88.pn,928,,,
1775,6,20160815_203846,88.pn,936,,,
1775,7,20160815_203846,88.pn,371,,,
1775,8,20160815_203846,88.pn,232,,,
1775,9,20160815_203846,88.pn,245,,,
1775,10,20160815_203846,88.pn,254,,,
1775,11,20160815_203846,88.pn,185,,,
1775,12,20160815_203846,88.pn,319,,,
1775,13,20160815_203846,88.pn,96,,,
1775,14,20160815_203846,88.pn,86,,,
1776,1,20180629_154353,60.pn,38,,,
1776,2,20180629_154353,60.pn,82,1,,
1776,3,20180629_154353,60.pn,764,,,
1776,4,20180629_154353,60.pn,242,,,
1777,1,20170730_165906,124.pn,160,,,
1777,2,20170730_165906,124.pn,211,,,
1777,3,20170730_165906,124.pn,279,,,
1777,4,20170730_165906,124.pn,306,,,
1777,5,20170730_165906,124.pn,519,,,
1777,6,20170730_165906,124.pn,614,,,
1777,7,20170730_165906,124.pn,875,,,
1777,8,20170730_165906,124.pn,906,,,
1777,9,20170730_165906,124.pn,953,,,
1778,1,20150902_232433,116.pn,294,4,,
1778,2,20150902_232433,116.pn,67,1,,
1778,3,20150902_232433,116.pn,676,4,,
1778,4,20150902_232433,116.pn,980,3,,
1778,5,20150902_232433,116.pn,865,3,,
1778,6,20150902_232433,116.pn,897,,,
1778,7,20150902_232433,116.pn,818,,,
1778,8,20150902_232433,116.pn,803,,,
1778,9,20150902_232433,116.pn,911,,,
1778,10,20150902_232433,116.pn,586,,,
1778,11,20150902_232433,116.pn,405,,,
1778,12,20150902_232433,116.pn,256,,,
1778,13,20150902_232433,116.pn,89,,,
1779,1,20170715_124919,40.pn,839,,,
1779,2,20170715_124919,40.pn,853,,,
1779,3,20170715_124919,40.pn,457,,,
1780,1,20160802_162939,59.pn,374,,,
1780,2,20160802_162939,59.pn,579,,,
1780,3,20160802_162939,59.pn,864,,,
1780,4,20160802_162939,59.pn,966,,,
1780,5,20160802_162939,59.pn,984,,,
1781,1,20180629_154853,100.pn,153,,,
1781,2,20180629_154853,100.pn,231,,,
1781,3,20180629_154853,100.pn,108,,,
1781,4,20180629_154853,100.pn,86,,,
1781,5,20180629_154853,100.pn,184,,,
1781,6,20180629_154853,100.pn,272,,,
1781,7,20180629_154853,100.pn,294,,,
1781,8,20180629_154853,100.pn,329,,,
1781,9,20180629_154853,100.pn,403,,,
1781,10,20180629_154853,100.pn,449,,,
1781,11,20180629_154853,100.pn,464,,,
1781,12,20180629_154853,100.pn,483,,,
1781,13,20180629_154853,100.pn,518,,,
1781,14,20180629_154853,100.pn,528,,,
1781,15,20180629_154853,100.pn,714,,,
1781,16,20180629_154853,100.pn,869,,,
1781,17,20180629_154853,100.pn,854,,,
1782,1,20170715_124919,40.pn,839,,,
1782,2,20170715_124919,40.pn,506,,,
1782,3,20170715_124919,40.pn,456,,,
1782,4,20170715_124919,40.pn,19,,,
1782,5,20170715_124919,40.pn,988,,,
1782,6,20170715_124919,40.pn,852,,,
1782,7,20170715_124919,40.pn,801,,,
1782,8,20170715_124919,40.pn,564,,,
1782,9,20170715_124919,40.pn,31,,,
1783,1,20180615_195505,62.pn,553,,,
1783,2,20180615_195505,62.pn,166,,,
1783,3,20180615_195505,62.pn,196,,,
1783,4,20180615_195505,62.pn,933,,,
1783,5,20180615_195505,62.pn,913,3,,
1784,1,20150915_193835,72.pn,890,1,,
1784,2,20150915_193835,72.pn,919,1,,
1784,3,20150915_193835,72.pn,935,,,
1784,4,20150915_193835,72.pn,942,,,
1784,5,20150915_193835,72.pn,950,,,
1784,6,20150915_193835,72.pn,763,,,
1784,7,20150915_193835,72.pn,719,,,
1784,8,20150915_193835,72.pn,191,,,
1784,9,20150915_193835,72.pn,204,,,
1785,1,20150927_135133,125.pn,700,,,
1785,2,20150927_135133,125.pn,711,,,
1785,3,20150927_135133,125.pn,952,,,
1785,4,20150927_135133,125.pn,936,,,
1785,5,20150927_135133,125.pn,672,,,
1786,1,20180614_121347,116.pn,620,,,
1786,2,20180614_121347,116.pn,639,,,
1787,1,20180629_154353,60.pn,39,,,
1787,2,20180629_154353,60.pn,85,2,,
1787,3,20180629_154353,60.pn,242,,,
1787,4,20180629_154353,60.pn,763,,,
1787,5,20180629_154353,60.pn,771,,,
1787,6,20180629_154353,60.pn,405,,,
1788,1,20180629_161854,3.pn,686,,,
1788,2,20180629_161854,3.pn,549,,,
1788,3,20180629_161854,3.pn,541,,,
1788,4,20180629_161854,3.pn,489,,,
1789,1,20150902_235435,144.pn,23,,,
1789,2,20150902_235435,144.pn,363,,,
1789,3,20150902_235435,144.pn,602,,,
1789,4,20150902_235435,144.pn,617,,,
1789,5,20150902_235435,144.pn,672,,,
1789,6,20150902_235435,144.pn,713,,,
1789,7,20150902_235435,144.pn,774,,,
1789,8,20150902_235435,144.pn,812,,,
1789,9,20150902_235435,144.pn,878,,,
1789,10,20150902_235435,144.pn,931,,,
1789,11,20150902_235435,144.pn,916,2,,
1790,1,20170730_163905,36.pn,86,,,
1790,2,20170730_163905,36.pn,209,,,
1790,3,20170730_163905,36.pn,319,,,
1790,4,20170730_163905,36.pn,332,,,
1790,5,20170730_163905,36.pn,732,,,
1791,1,20170730_163905,25.pn,929,,,
1791,2,20170730_163905,25.pn,858,,,
1791,3,20170730_163905,25.pn,520,,,
1791,4,20170730_163905,25.pn,439,,,
1791,5,20170730_163905,25.pn,41,,,
1791,6,20170730_163905,25.pn,833,,,
1792,1,20150927_140634,61.pn,120,,,
1792,2,20150927_140634,61.pn,554,1,,
1792,3,20150927_140634,61.pn,583,,,
1792,4,20150927_140634,61.pn,540,,,
1792,5,20150927_140634,61.pn,519,1,,
1792,6,20150927_140634,61.pn,491,1,,
1792,7,20150927_140634,61.pn,501,,,
1792,8,20150927_140634,61.pn,883,,,
1793,1,20150927_141634,29.pn,937,,,
1793,2,20150927_141634,29.pn,239,,,
1793,3,20150927_141634,29.pn,388,,,
1793,4,20150927_141634,29.pn,257,,,
1794,1,20150902_230932,31.pn,310,,,
1794,2,20150902_230932,31.pn,547,,,
1794,3,20150902_230932,31.pn,527,,,
1794,4,20150902_230932,31.pn,634,,,
1794,5,20150902_230932,31.pn,126,,,
1794,6,20150902_230932,31.pn,116,,,
1794,7,20150902_230932,31.pn,395,4,,
1794,8,20150902_230932,31.pn,416,,,
1794,9,20150902_230932,31.pn,566,,,
1795,1,20150902_230432,141.pn,963,3,,
1795,2,20150902_230432,141.pn,889,1,,
1795,3,20150902_230432,141.pn,823,2,,
1795,4,20150902_230432,141.pn,756,2,,
1795,5,20150902_230432,141.pn,701,3,,
1795,6,20150902_230432,141.pn,646,,,
1795,7,20150902_230432,141.pn,578,,,
1796,1,20150927_133132,21.pn,404,,,
1796,2,20150927_133132,21.pn,823,,,
1796,3,20150927_133132,21.pn,851,,,
1797,1,20150927_140634,135.pn,380,,,
1797,2,20150927_140634,135.pn,433,,,
1797,3,20150927_140634,135.pn,390,,,
1797,4,20150927_140634,135.pn,416,,,
1797,5,20150927_140634,135.pn,565,,,
1797,6,20150927_140634,135.pn,586,,,
1797,7,20150927_140634,135.pn,833,,,
1797,8,20150927_140634,135.pn,866,,,
1797,9,20150927_140634,135.pn,917,,,
1797,10,20150927_140634,135.pn,93,,,
1798,1,20170715_122918,75.pn,661,,,
1798,2,20170715_122918,75.pn,754,,,
1798,3,20170715_122918,75.pn,774,,,
1799,1,20160815_203846,22.pn,219,,,
1799,2,20160815_203846,22.pn,328,,,
1799,3,20160815_203846,22.pn,814,,,
1799,4,20160815_203846,22.pn,975,1,,
1799,5,20160815_203846,22.pn,926,3,,
1799,6,20160815_203846,22.pn,757,1,,
1799,7,20160815_203846,22.pn,807,,,
1800,1,20180629_154353,24.pn,114,,,
1800,2,20180629_154353,24.pn,137,,,
1800,3,20180629_154353,24.pn,187,,,
1800,4,20180629_154353,24.pn,390,,,
1800,5,20180629_154353,24.pn,375,,,
1800,6,20180629_154353,24.pn,295,,,
1800,7,20180629_154353,24.pn,726,,,
1800,8,20180629_154353,24.pn,740,,,
1800,9,20180629_154353,24.pn,802,,,
1800,10,20180629_154353,24.pn,834,,,
1800,11,20180629_154353,24.pn,814,,,
1800,12,20180629_154353,24.pn,923,,,
1800,13,20180629_154353,24.pn,961,,,
1800,14,20180629_154353,24.pn,862,,,
1800,15,20180629_154353,24.pn,881,1,,
1800,16,20180629_154353,24.pn,776,1,,
1800,17,20180629_154353,24.pn,457,,,
1800,18,20180629_154353,24.pn,662,,,
1800,19,20180629_154353,24.pn,269,1,,
1801,1,20170715_130920,115.pn,396,,,
1801,2,20170715_130920,115.pn,405,,,
1802,1,20170715_125919,97.pn,944,,,
1802,2,20170715_125919,97.pn,371,,,
1802,3,20170715_125919,97.pn,266,,,
1802,4,20170715_125919,97.pn,388,,,
1803,1,20150915_192835,76.pn,896,,,
1803,2,20150915_192835,76.pn,988,,,
1803,3,20150915_192835,76.pn,951,,,
1804,1,20180602_212230,112.pn,978,,,
1804,2,20180602_212230,112.pn,952,3,,
1804,3,20180602_212230,112.pn,626,3,,
1804,4,20180602_212230,112.pn,697,2,,
1804,5,20180602_212230,112.pn,776,,,
1804,6,20180602_212230,112.pn,741,,,
1804,7,20180602_212230,112.pn,720,,,
1804,8,20180602_212230,112.pn,428,,,
1804,9,20180602_212230,112.pn,259,,,
1804,10,20180602_212230,112.pn,240,,,
1804,11,20180602_212230,112.pn,202,,,
1804,12,20180602_212230,112.pn,188,,,
1804,13,20180602_212230,112.pn,177,,,
1804,14,20180602_212230,112.pn,218,,,
1804,15,20180602_212230,112.pn,914,,,
1805,1,20170702_170122,113.pn,445,1,,
1806,1,20160830_195502,117.pn,77,2,,
1806,2,20160830_195502,117.pn,413,,,
1806,3,20160830_195502,117.pn,261,3,,
1806,4,20160830_195502,117.pn,842,3,,
1806,5,20160830_195502,117.pn,953,,,
1806,6,20160830_195502,117.pn,882,,,
1806,7,20160830_195502,117.pn,927,,,
1806,8,20160830_195502,117.pn,492,,,
1806,9,20160830_195502,117.pn,560,,,
1806,10,20160830_195502,117.pn,537,,,
1806,11,20160830_195502,117.pn,137,,,
1806,12,20160830_195502,117.pn,397,,,
1806,13,20160830_195502,117.pn,346,,,
1806,14,20160830_195502,117.pn,638,,,
1806,15,20160830_195502,117.pn,747,,,
1806,16,20160830_195502,117.pn,724,,,
1806,17,20160830_195502,117.pn,708,3,,
1806,18,20160830_195502,117.pn,902,,,
1806,19,20160830_195502,117.pn,984,,,
1806,20,20160830_195502,117.pn,995,,,
1807,1,20150927_140634,29.pn,740,,,
1807,2,20150927_140634,29.pn,923,,,
1807,3,20150927_140634,29.pn,910,,,
1807,4,20150927_140634,29.pn,848,,,
1807,5,20150927_140634,29.pn,941,,,
1807,6,20150927_140634,29.pn,965,,,
1807,7,20150927_140634,29.pn,1000,,,
1807,8,20150927_140634,29.pn,251,,,
1808,1,20180614_114846,30.pn,142,,,
1809,1,20180614_120347,5.pn,941,,,
1810,1,20150915_192335,1.pn,78,,,
1810,2,20150915_192335,1.pn,117,,,
1810,3,20150915_192335,1.pn,142,,,
1810,4,20150915_192335,1.pn,152,,,
1810,5,20150915_192335,1.pn,184,,,
1810,6,20150915_192335,1.pn,355,,,
1810,7,20150915_192335,1.pn,383,,,
1810,8,20150915_192335,1.pn,390,,,
1810,9,20150915_192335,1.pn,507,,,
1810,10,20150915_192335,1.pn,545,,,
1810,11,20150915_192335,1.pn,788,,,
1810,12,20150915_192335,1.pn,674,,,
1811,1,20170714_160825,6.pn,610,,,
1811,2,20170714_160825,6.pn,311,,,
1812,1,20180629_161354,31.pn,186,,,
1812,2,20180629_161354,31.pn,201,,,
1812,3,20180629_161354,31.pn,366,,,
1812,4,20180629_161354,31.pn,577,,,
1813,1,20170702_162120,66.pn,517,,,
1814,1,20150914_131712,81.pn,501,,,
1814,2,20150914_131712,81.pn,397,,,
1814,3,20150914_131712,81.pn,756,,,
1814,4,20150914_131712,81.pn,339,,,
1814,5,20150914_131712,81.pn,156,,,
1814,6,20150914_131712,81.pn,210,,,
1815,1,20150927_141134,75.pn,581,,,
1815,2,20150927_141134,75.pn,568,,,
1815,3,20150927_141134,75.pn,609,,,
1815,4,20150927_141134,75.pn,619,,,
1815,5,20150927_141134,75.pn,630,,,
1815,6,20150927_141134,75.pn,641,,,
1815,7,20150927_141134,75.pn,656,,,
1815,8,20150927_141134,75.pn,984,,,
1815,9,20150927_141134,75.pn,878,,,
1816,1,20160802_155938,144.pn,313,,,
1816,2,20160802_155938,144.pn,338,,,
1816,3,20160802_155938,144.pn,797,,,
1818,1,20180629_162355,40.pn,401,,,
1818,2,20180629_162355,40.pn,474,,,
1818,3,20180629_162355,40.pn,511,,,
1818,4,20180629_162355,40.pn,519,,,
1818,5,20180629_162355,40.pn,360,,,
1818,6,20180629_162355,40.pn,350,,,
1818,7,20180629_162355,40.pn,581,,,
1818,8,20180629_162355,40.pn,727,,,
1819,1,20160830_200002,103.pn,207,,,
1819,2,20160830_200002,103.pn,668,,,
1819,3,20160830_200002,103.pn,349,,,
1819,4,20160830_200002,103.pn,773,,,
1819,5,20160830_200002,103.pn,834,,,
1819,6,20160830_200002,103.pn,867,,,
1819,7,20160830_200002,103.pn,845,,,
1819,8,20160830_200002,103.pn,787,,,
1819,9,20160830_200002,103.pn,937,4,,
1819,10,20160830_200002,103.pn,949,3,,
1819,11,20160830_200002,103.pn,962,4,,
1819,12,20160830_200002,103.pn,994,3,,
1820,1,20150927_140634,135.pn,917,,,
1820,2,20150927_140634,135.pn,835,,,
1820,3,20150927_140634,135.pn,867,,,
1820,4,20150927_140634,135.pn,587,,,
1820,5,20150927_140634,135.pn,565,,,
1820,6,20150927_140634,135.pn,434,,,
1820,7,20150927_140634,135.pn,377,,,
1820,8,20150927_140634,135.pn,389,,,
1820,9,20150927_140634,135.pn,416,,,
1820,10,20150927_140634,135.pn,527,,,
1820,11,20150927_140634,135.pn,553,,,
1820,12,20150927_140634,135.pn,92,,,
1821,1,20150927_141634,36.pn,324,,,
1821,2,20150927_141634,36.pn,373,,,
1821,3,20150927_141634,36.pn,411,,,
1821,4,20150927_141634,36.pn,535,,,
1821,5,20150927_141634,36.pn,623,,,
1821,6,20150927_141634,36.pn,636,,,
1821,7,20150927_141634,36.pn,679,,,
1821,8,20150927_141634,36.pn,708,,,
1821,9,20150927_141634,36.pn,888,,,
1821,10,20150927_141634,36.pn,922,,,
1821,11,20150927_141634,36.pn,238,,,
1821,12,20150927_141634,36.pn,201,4,,
1821,13,20150927_141634,36.pn,268,,,
1821,14,20150927_141634,36.pn,65,,,
1821,15,20150927_141634,36.pn,14,,,
1822,1,20180629_154853,100.pn,717,,,
1822,2,20180629_154853,100.pn,230,,,
1822,3,20180629_154853,100.pn,86,,,
1822,4,20180629_154853,100.pn,108,,,
1822,5,20180629_154853,100.pn,151,,,
1822,6,20180629_154853,100.pn,106,,,
1822,7,20180629_154853,100.pn,329,,,
1822,8,20180629_154853,100.pn,272,,,
1822,9,20180629_154853,100.pn,293,,,
1822,10,20180629_154853,100.pn,404,,,
1822,11,20180629_154853,100.pn,448,,,
1822,12,20180629_154853,100.pn,464,,,
1822,13,20180629_154853,100.pn,481,,,
1822,14,20180629_154853,100.pn,526,,,
1823,1,20160814_153226,111.pn,370,,,
1823,2,20160814_153226,111.pn,266,,,
1823,3,20160814_153226,111.pn,903,,,
1823,4,20160814_153226,111.pn,948,,,
1823,5,20160814_153226,111.pn,935,,,
1824,1,20170730_170906,140.pn,193,,,
1824,2,20170730_170906,140.pn,48,,,
1824,3,20170730_170906,140.pn,507,,,
1824,4,20170730_170906,140.pn,556,,,
1824,5,20170730_170906,140.pn,828,,,
1824,6,20170730_170906,140.pn,455,,,
1824,7,20170730_170906,140.pn,894,,,
1825,1,20170730_165906,124.pn,18,,,
1825,2,20170730_165906,124.pn,75,,,
1825,3,20170730_165906,124.pn,953,,,
1825,4,20170730_165906,124.pn,905,1,,
1825,5,20170730_165906,124.pn,875,,,
1825,6,20170730_165906,124.pn,517,,,
1825,7,20170730_165906,124.pn,306,,,
1825,8,20170730_165906,124.pn,161,,,
1825,9,20170730_165906,124.pn,211,,,
1825,10,20170730_165906,124.pn,279,,,
1825,11,20170730_165906,124.pn,598,,,
1825,12,20170730_165906,124.pn,588,,,
1825,13,20170730_165906,124.pn,724,,,
1825,14,20170730_165906,124.pn,766,,,
1825,15,20170730_165906,124.pn,299,,,
1825,16,20170730_165906,124.pn,612,,,
1825,17,20170730_165906,124.pn,620,,,
1825,18,20170730_165906,124.pn,575,,,
